cuda_device : 0
eos_c_token : EOS_U
beam_len_bonus : 0.5
mode : test
m : TSD
prev_z_method : separate
seed : 0
vocab_size : 800
embedding_size : 50
hidden_size : 50
split : (4, 0, 1)
lr : 0.003
lr_decay : 0.5
entity : ./data/CamRest676/CamRestOTGY.json
db : ./data/CamRest676/CamRestDB.json
glove_path : ./data/glove/glove.6B.50d.txt
batch_size : 1
z_length : 8
degree_size : 5
layer_num : 1
dropout_rate : 0.5
epoch_num : 100
rl_epoch_num : 20
cuda : True
spv_proportion : 100
max_ts : 40
early_stop_count : 5
new_vocab : True
data : ./data/CamRest676/CamRest676_annotated.json
vocab_path : ./vocab/CamRest676_annotated_complete.pkl
model_path : ./models/camrest_annotated_coreference_resolution+greedy+copy_history+modifiedloss.pkl
result_path : ./results/camrest_annotated_coreference_resolution+greedy+copy_history+modifiedloss.csv
teacher_force : 100
beam_search : False
beam_size : 10
sampling : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,generated_user,user_complete,user,bspan,response,u_len,m_len,supervised
548,2,what is the phone number of the name_SLOT ?,what is the phone number of the name_SLOT ?,what is the phone number of it ?,european moderate EOS_Z1 phone,their phone number is phone_SLOT .,9,7,True
548,3,ok thank you goodbye,ok thank you goodbye,ok thank you goodbye,european moderate EOS_Z1,thank you . goodbye,5,5,True
548,4,thank you goodbye .,thank you goodbye .,thank you goodbye .,european moderate EOS_Z1,you 're welcome . bye .,5,7,True
643,0,"hello , i am looking for a moderately priced restaurant on the south side of town .","hello , i am looking for a moderately priced restaurant on the south side of town .","hello , i am looking for a moderately priced restaurant on the south side of town .",moderate south EOS_Z1,there are two moderately priced restaurants in the south area . would you like food_SLOT or food_SLOT ?,18,19,True
643,1,is there any moderately priced restaurant in the south side of town ? can i get the phone number please ?,is there any moderately priced restaurants in the south area else ? can i get the phone number please ?,is there any that priced <unk> in that area else ? can i get the phone number please ?,moderate south EOS_Z1 phone,the name_SLOT is located in the south part of town and is in the moderate price range . their phone number is phone_SLOT . may i help you with anything else ?,20,33,True
643,2,thank you goodbye .,thank you goodbye .,thank you goodbye .,moderate south EOS_Z1,"yes , goodbye .",5,5,True
591,0,"hello , i am looking for an expensive restaurant that serves irish food .","hello , i am looking for an expensive restaurant that serves irish food .","hello , i am looking for an expensive restaurant that serves irish food .",irish expensive EOS_Z1,"i 'm sorry , there is not restaurants matching your request . would you like to try something else ?",15,21,True
591,1,"yes , i would like an expensive restaurant that serves british food . can i have the phone number please ?","yes , i would like an expensive restaurant that serves british food . can i have the phone number please ?","yes , i would like one that serves british food . can i have the phone number please ?",british expensive EOS_Z1 phone,"how about name_SLOT , they serve british food and are in the expensive price range , their phone number is phone_SLOT .",20,23,True
591,2,"perfect ! thanks , good-bye !","perfect ! thanks , good-bye !","perfect ! thanks , good-bye !",british expensive EOS_Z1,you 're welcome . goodbye .,7,7,True
595,0,hi can you help me find a restaurant in the west side of the city ?,hi can you help me find a restaurant in the west side of the city ?,hi can you help me find a restaurant in the west side of the city ?,west EOS_Z1,what type of cuisine or price range would you prefer ?,17,12,True
595,1,i dont care that the area type of price range find find in the west ?,i dont care the type of cuisine but can you find me something in the west ?,i dont care that but can you find me something in that part ?,west EOS_Z1,name_SLOT is a nice food_SLOT restaurant in the west part of town .,15,14,True
595,2,"ok , and the phone number and address of name_SLOT ?","ok , and the phone number and address of name_SLOT ?","ok , and the phone number and address of it ?",west EOS_Z1 address phone,the phone number for name_SLOT is phone_SLOT and is located at address_SLOT,12,13,True
595,3,"ok , thank you","ok , thank you","ok , thank you",west EOS_Z1,you 're welcome . enjoy your meal !,5,9,True
581,0,"hello , i am looking for a restaurant in the centre of town that serves brazilian food .","hello , i am looking for a restaurant in the centre of town that serves brazilian food .","hello , i am looking for a restaurant in the centre of town that serves brazilian food .",brazilian centre EOS_Z1,there are no restaurants matching your request .,19,9,True
581,1,can you look for asian oriental food in the centre of town ?,can you look for asian oriental food in the centre of town ?,can you look for asian oriental food in that part of town ?,asian oriental centre EOS_Z1,name_SLOT is an asian oriental restaurant in the centre of town .,14,13,True
581,2,what is the phone number of name_SLOT ?,what is the phone number of name_SLOT ?,what is the phone number of it ?,asian oriental centre EOS_Z1 phone,the phone number for name_SLOT is phone_SLOT . can i help you with anything else ?,9,17,True
581,3,no thank you goodbye,no thank you goodbye,no thank you goodbye,asian oriental centre EOS_Z1,thank you for using this system and please call again . goodbye .,5,14,True
655,0,"could you recommend a restaurant that serves french food ? i 'll need the address , phone number and postcode . thank you .","could you recommend a restaurant that serves french food ? i 'll need the address , phone number and postcode . thank you .","could you recommend a restaurant that serves french food ? i 'll need the address , phone number and postcode . thank you .",french EOS_Z1 address phone postcode,you would like a restaurant serving french food . do you have a preference to what area it is located ?,25,22,True
655,1,"i do n't care about the address , phone number , and postcode of french food . please give me phone number , and postcode .","i do n't care about area . please give me address , phone number , and postcode .","i do n't care about it . please give me address , phone number , and postcode .",french EOS_Z1 address phone postcode,"i can recommend 2 restaurants serving french cuisine : name_SLOT , located at address_SLOT postcode_SLOT , phone number phone_SLOT or name_SLOT located at address_SLOT , postcode_SLOT , phone number phone_SLOT",19,31,True
655,2,thank you goodbye,thank you goodbye,thank you goodbye,french EOS_Z1,you are welcome .,4,5,True
588,0,i want to find a restaurant in the centre part of town and serves persian food .,i want to find a restaurant in the centre part of town and serves persian food .,i want to find a restaurant in the centre part of town and serves persian food .,persian centre EOS_Z1,there are no restaurants serving persian food in the centre part of town .,18,15,True
588,1,i would like a thai restaurant in the centre part of town then .,i would like a thai restaurant in the centre part of town then .,i would like a thai restaurant in that part of town then .,thai centre EOS_Z1,i see several options for thai food in the city centre . would you like to narrow them down by price ?,14,23,True
588,2,yes please . like to hear least to to most to least in the centre part of town .,yes please . like to hear least to most expensive first in the city centre .,yes please . like to hear least to most expensive first in that part .,thai expensive centre EOS_Z1,name_SLOT is the only result and it is expensive .,16,11,True
588,3,what is the address and phone number of name_SLOT ?,what is the address and phone number of name_SLOT ?,what is the address and phone number of it ?,thai centre expensive EOS_Z1 address phone,"the address for name_SLOT is 24 green street city centr , and the phone number is phone_SLOT . is there anything else i can help you with ?",11,29,True
588,4,"thank you , goodbye","thank you , goodbye","thank you , goodbye",thai centre expensive EOS_Z1,have a nice day !,5,6,True
648,0,"i would like a restaurant that serves world food . it should , really good if it it 's expensive .","i would like a restaurant that serves world food . it should be a really good restaurant , and it 's ok if it 's expensive .","i would like a restaurant that serves world food . it should be a really good restaurant , and it 's ok if it 's expensive .",world EOS_Z1,there are no matching restaurants,28,6,True
648,1,"how about italian ITEM_37 ? i would like to go to i would like the address , phone number and great","how about italian restaurants ? i would like to go to nice place with great atmosphere and expensive , i would like the address , phone number and area","how about italian <unk> ? i would like to go to nice place with great atmosphere and expensive , i would like the address , phone number and area",italian expensive EOS_Z1 address area phone,name_SLOT is located at address_SLOT and their phone number is phone_SLOT .,30,13,True
648,2,thank you goodbye,thank you goodbye,thank you goodbye,italian expensive EOS_Z1,enjoy your meal !,4,5,True
575,0,i want to find a cheap restaurant in the east part of town . what is the address and postcode ?,i want to find a cheap restaurant in the east part of town . what is the address and postcode ?,i want to find a cheap restaurant in the east part of town . what is the address and postcode ?,cheap east EOS_Z1 address postcode,"name_SLOT fits your criteria . it is on address_SLOT , postode ispostcode_SLOT.q",22,13,True
575,1,"thank you , goodbye .","thank you , goodbye .","thank you , goodbye .",cheap east EOS_Z1,thank you .,6,4,True
631,0,hi . can you help me find an inexpensive restaurant on the west side of town ?,hi . can you help me find an inexpensive restaurant on the west side of town ?,hi . can you help me find an inexpensive restaurant on the west side of town ?,cheap west EOS_Z1,what type of food would you like ?,18,9,True
631,1,i would like indian food on the west side of town .,i would like cheap indian food on the west side of town .,i would like indian food on that side of town .,indian cheap west EOS_Z1,i have nothing matching your request . would you like to try another part of town or a different type of cuisine ?,12,24,True
631,2,"any area , just that priced in the west part of town .","any type of cuisine , just cheap priced in the west part of town .","any one , just that priced in that part of town .",cheap west EOS_Z1,what about name_SLOT ? they serve food_SLOT .,13,9,True
631,3,is there any indian food else that priced in the west part of town ?,is there anything else cheap priced in the west part of town ?,is there anything else that priced in that part of town ?,cheap west EOS_Z1,name_SLOT is located in the west part of town and is in the cheap price range . would you like their information ?,13,24,True
631,4,"yes , please give me the address and phone number of name_SLOT .","yes , please give me the address and phone number of name_SLOT .","yes , please give me the address and phone number of it .",cheap west EOS_Z1 address phone,name_SLOT is located at address_SLOT and its phone number is phone_SLOT . is there anything else i can help you with ?,14,23,True
631,5,"no , thanks . that 's it .","no , thanks . that 's it .","no , thanks . that 's it .",cheap west EOS_Z1,thank you and goodbye,9,5,True
573,0,hello . can you help me the address of an inexpensive restaurant in the south part of town ?,hello . can you help me find the address of an inexpensive restaurant in the south part of town ?,hello . can you help me find the address of an inexpensive restaurant in the south part of town ?,cheap south EOS_Z1 address,there are two restaurants that are in the cheap price range and in the south part of town . would you like food_SLOT or food_SLOT food ?,21,28,True
573,1,i would like chinese food,i would like chinese food,i would like chinese one,chinese cheap south EOS_Z1,name_SLOT is chinese . would you like the phone number ?,6,12,True
573,2,"no , just the address of name_SLOT please","no , just the address of name_SLOT please","no , just the address of it please",chinese cheap south EOS_Z1 address,name_SLOT is located at address_SLOT .,9,7,True
573,3,"thank you , goodbye .","thank you , goodbye .","thank you , goodbye .",chinese cheap south EOS_Z1,goodbye and enjoy your meal !,6,7,True
544,0,i am looking for a restaurant in the moderate price range that serves lebanese food .,i am looking for a restaurant in the moderate price range that serves lebanese food .,i am looking for a restaurant in the moderate price range that serves lebanese food .,lebanese moderate EOS_Z1,the name_SLOT restaurant serves lebanese food and is in the moderate price range .,17,15,True
544,1,tell me the address and phone number of the name_SLOT .,tell me the address and phone number of name_SLOT restaurant .,tell me the address and phone number of it .,lebanese moderate EOS_Z1 address phone,their address is address_SLOT and their phone number is phone_SLOT .,11,12,True
544,2,thank you bye bye,thank you bye bye,thank you bye bye,lebanese moderate EOS_Z1,thank you for using the cambridge restaurant phone system . enjoy your meal !,5,15,True
640,0,i would like a moderately priced restaurant located in the south part of town .,i would like a moderately priced restaurant located in the south part of town .,i would like a moderately priced restaurant located in the south part of town .,moderate south EOS_Z1,name_SLOT is an food_SLOT restaurant in the south of town in the moderate price range .,16,17,True
640,1,what type of food are . what is the address of name_SLOT ?,what type of food are name_SLOT . what is the address of name_SLOT ?,what type of food are they . what is the address of it ?,moderate south EOS_Z1 address food,they serve food_SLOT food . the address is address_SLOT .,15,11,True
640,2,thank you . goodbye,thank you . goodbye,thank you . goodbye,moderate south EOS_Z1,you 're welcome . enjoy !,5,7,True
617,0,i want to find a restaurant serves corsica food please .,i want to find a restaurant serves corsica food please .,i want to find a restaurant serves corsica food please .,corsica EOS_Z1,we have no matching results .,12,7,True
617,1,how about gastropub one ?,how about gastropub restaurant ?,how about gastropub one ?,gastropub EOS_Z1,what part of town would you like ?,6,9,True
617,2,i do not care what part of town,i do not care what part of town,i do not care that,gastropub EOS_Z1,does the price range matter to you ?,6,9,True
617,3,nah ITEM_51 ITEM_51 ITEM_51 ITEM_51 ITEM_51 .,"nah , any price range you can find is cool .","nah , <unk> you can find is cool .",gastropub EOS_Z1,"there are four results matching your query : name_SLOT , name_SLOT , name_SLOT , and name_SLOT .",10,18,True
617,4,what is the address of name_SLOT ?,what is the address of name_SLOT ? phone number and post code of name_SLOT ?,what is the address of name_SLOT ? phone number and post code of it ?,gastropub EOS_Z1 address phone postcode,"the name_SLOT 's address is address_SLOT , postcode is postcode_SLOT and the phone number is phone_SLOT . anything else i can help you with ?",16,26,True
617,5,"that is all . thank you , goodbye .","that is all . thank you , goodbye .","that is all . thank you , goodbye .",gastropub EOS_Z1,enjoy the restaurant and have a nice day . goodbye .,10,12,True
673,0,i am looking for a restaurant that serves moroccan food and is moderately priced .,i am looking for a restaurant that serves moroccan food and is moderately priced .,i am looking for a restaurant that serves moroccan food and is moderately priced .,moroccan moderate EOS_Z1,which area would you like ?,16,7,True
673,1,i do not care where the area of in .,i do not care what area it is in .,i do not care where it is in .,moroccan moderate EOS_Z1,there are no moderately priced moroccan restaurants in any area . might another type of food interest you ?,10,20,True
673,2,"yes , what about that priced turkish food in any area ?","yes , what about moderately priced turkish food in any area ?","yes , what about that priced turkish food in that area ?",turkish moderate EOS_Z1,name_SLOT and efes restaurants are turkish .,13,8,True
673,3,may i have the address of name_SLOT ?,may i have the address of name_SLOT ?,may i have the address of it ?,turkish moderate EOS_Z1 address,the address is address_SLOT .,9,6,True
673,4,"thank you , goodbye .","thank you , goodbye .","thank you , goodbye .",turkish moderate EOS_Z1,you 're welcome . goodbye .,6,7,True
632,0,i 'm looking for a restaurant in the east part of town in the east part of town,i 'm looking for a restaurant in the moderate price range in the east part of town,i 'm looking for a restaurant in the moderate price range in the east part of town,moderate east EOS_Z1,"how about name_SLOT , they are in the moderate price range in the east part of town",18,18,True
632,1,"can i get the address , phone number , and postcode of name_SLOT ?","can i get the address , phone number , and postcode of name_SLOT ?","can i get the address , phone number , and postcode of it ?",moderate east EOS_Z1 address phone postcode,"their phone number is phone_SLOT . their address is address_SLOT , postcode postcode_SLOT .",15,15,True
632,2,thank you . goodbye .,thank you . goodbye .,thank you . goodbye .,moderate east EOS_Z1,you 're welcome . thank you for calling . goodbye .,6,12,True
610,0,i would like a restaurant in the west part of town that serves international food,i would like a restaurant in the west part of town that serves international food,i would like a restaurant in the west part of town that serves international food,international west EOS_Z1,sorry but there is not matching restaurants serving international food in the west .,16,15,True
610,1,is there any restaurant in the east that serves international food ?,is there any restaurant in the east that serves international food ?,is there any restaurant in the east that serves that food ?,international east EOS_Z1,"yes , name_SLOT serves international food and is located in the east part of town .",13,17,True
610,2,can i have the phone number of name_SLOT please,can i have the phone number of name_SLOT please,can i have the phone number of it please,international east EOS_Z1 phone,there phone number is phone_SLOT is there anything else i can help you with ?,10,16,True
610,3,"that is all , thank you .","that is all , thank you .","that is all , thank you .",international east EOS_Z1,goodbye .,8,3,True
626,0,i 'm looking for a mexican restaurant in the south part of town .,i 'm looking for a mexican restaurant in the south part of town .,i 'm looking for a mexican restaurant in the south part of town .,mexican south EOS_Z1,name_SLOT is located in the south part of town is in the pricerange_SLOT price range . would you like additional information ?,15,23,True
626,1,what is the phone number and price range of name_SLOT,what is the phone number and price range of name_SLOT,what is the phone number and price range of it,mexican south EOS_Z1 phone pricerange,name_SLOT is pricerange_SLOT . their phone number is phone_SLOT . is there anything else i can help you with ?,11,21,True
626,2,i would like the address of name_SLOT please .,i would like the address of name_SLOT please .,i would like the address of it please .,mexican south EOS_Z1 address,the address is address_SLOT .,10,6,True
626,3,ok thank you . that 's all for today then .,ok thank you . that 's all for today then .,ok thank you . that 's all for today then .,mexican south EOS_Z1,thank you and goodbye .,12,6,True
614,0,i am looking for a restaurant in the north part of town that is in the cheap price range .,i am looking for a restaurant in the north part of town that is in the cheap price range .,i am looking for a restaurant in the north part of town that is in the cheap price range .,cheap north EOS_Z1,name_SLOT is in the north part of town and is in the cheap price range .,21,17,True
614,1,can i have the area of name_SLOT in the north part of town in the north part of town in the north part of town in the north part of town in the north part of town in the north,can i have restaurants else in the north part of town in the cheap price range ?,can i have something else in that part of town in that price range ?,cheap north EOS_Z1,name_SLOT serves is in the north part of town and in the cheap price range . would you like their location ?,16,23,True
614,2,what is the address of name_SLOT ?,what is the address of name_SLOT ?,what is the address of it ?,cheap north EOS_Z1 address,their address is address_SLOT,8,5,True
614,3,thank you goodbye .,thank you goodbye .,thank you goodbye .,cheap north EOS_Z1,"you 're welcome , goodbye",5,6,True
562,0,i 'm looking for a restaurant in the north part of town that serves welsh food .,i 'm looking for a restaurant in the north part of town that serves welsh food .,i 'm looking for a restaurant in the north part of town that serves welsh food .,welsh north EOS_Z1,there are no welsh restaurants in the north of town . would you like something else ?,18,18,True
562,1,restaurant in the north part town,italian restaurants in the north of town,italian <unk> in that of town,italian north EOS_Z1,name_SLOT would be your only option in the north . would you like their address and phone number ?,7,20,True
562,2,that would be great thanks !,name_SLOT would be great thanks !,that would be great thanks !,italian north EOS_Z1 address phone,name_SLOT is located at address_SLOT and their phone number is phone_SLOT . may i help you with anything else ?,7,21,True
562,3,"that 's it , goodbye","that 's it , goodbye","that 's it , goodbye",italian north EOS_Z1,"thank you , goodbye .",6,6,True
562,4,thanks !,thanks !,thanks !,italian north EOS_Z1,you 're welcome .,3,5,True
675,0,"i am interested in a restaurant located in the north part of town that specializes in indonesian food , please .","i am interested in a restaurant located in the north part of town that specializes in indonesian food , please .","i am interested in a restaurant located in the north part of town that specializes in indonesian food , please .",indonesian north EOS_Z1,there are no restaurants serving indonesian food in the north part of town . would you like me to look in another part of town ?,22,27,True
675,1,what about italian food in the north part of town ?,what about italian food in the north part of town ?,what about italian food in that part of town ?,italian north EOS_Z1,name_SLOT is a restaurant serving italian food in the north part of town . would you like any additional information ?,11,22,True
675,2,"yes , may i have the address and phone number of name_SLOT please ?","yes , may i have the address and phone number of name_SLOT please ?","yes , may i have the address and phone number of it please ?",italian north EOS_Z1 address phone,the address is address_SLOT and the phone number is phone_SLOT .,15,12,True
675,3,"thank you , goodbye .","thank you , goodbye .","thank you , goodbye .",italian north EOS_Z1,goodbye .,6,3,True
675,4,bye .,bye .,bye .,italian north EOS_Z1,have a good evening .,3,6,True
578,0,i am looking for a thai restaurant - any area will do .,i am looking for a thai restaurant - any area will do .,i am looking for a thai restaurant - any area will do .,thai EOS_Z1,name_SLOT is an pricerange_SLOT thai restaurant in the area_SLOT of town .,14,13,True
578,1,can i have the phone number and postcode ?,can i have the phone number and postcode of name_SLOT ?,can i have its phone number and postcode ?,thai EOS_Z1 phone postcode,name_SLOT 's phone number is phone_SLOT and their postcode is postcode_SLOT . can i help you with anything else ?,10,21,True
578,2,"that will be all , thank you . goodbye .","that will be all , thank you . goodbye .","that will be all , thank you . goodbye .",thai EOS_Z1,"thank you for using this system , goodbye !",11,10,True
651,0,hello . i 'm trying to find a restaurant that serves swiss food . can you recommend anything to me ?,hello . i 'm trying to find a restaurant that serves swiss food . can you recommend anything to me ?,hello . i 'm trying to find a restaurant that serves swiss food . can you recommend anything to me ?,swiss EOS_Z1,unfortunately there are no restaurants that serve swiss food in this area . would you consider trying a different cuisine ?,22,22,True
651,1,oh okay . what are my choices for british cuisine then ?,oh okay . what are my choices for british food then ?,oh okay . what are my choices for british one then ?,british EOS_Z1,there are several restaurants that serve british food in this area . name_SLOT has great food in a pricerange_SLOT price range . it is located at address_SLOT .,13,29,True
651,2,what is the phone number of name_SLOT ?,what is the phone number of name_SLOT ?,what is the phone number of it ?,british EOS_Z1 phone,their phone number is phone_SLOT .,9,7,True
651,3,"thank you , goodbye .","thank you , goodbye .","thank you , goodbye .",british EOS_Z1,thank you . goodbye,6,5,True
580,0,is there any place here in the centre that serves corsica food ?,is there any place here in the centre that serves corsica food ?,is there any place here in the centre that serves corsica food ?,corsica centre EOS_Z1,what price range are you looking for ?,14,9,True
580,1,any price range will do .,any price range will do .,any one will do .,corsica centre EOS_Z1,"there are no restaurants available matching your criteria . would you like to try a different area , price range , or food type ?",6,26,True
580,2,are there any restaurants in the american type of food serves north type of food ?,are there any restaurants in the centre that serves north american type of food ?,are there any restaurants in that part that serves north american type of food ?,north american centre EOS_Z1,yes . the name_SLOT serves north american food and is located in the centre part of the city . would you like their location ?,16,26,True
580,3,can i get the phone number of the name_SLOT ?,can i get the phone number of the name_SLOT ?,can i get the phone number of it ?,north american centre EOS_Z1 phone,the phone number for name_SLOT is phone_SLOT .,10,9,True
580,4,thank you . goodbye .,thank you . goodbye .,thank you . goodbye .,north american centre EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,6,12,True
594,0,hi . this might be a restaurant that serves swedish food ? i do n't care a price that serves swedish food ?,"hi . this might be a long shot , but can you help me find a restaurant that serves swedish food ? i do n't care about price .","hi . this might be a long shot , but can you help me find a restaurant that serves swedish food ? i do n't care about price .",swedish EOS_Z1,there are no restaurants serving swedish food .,30,9,True
594,1,how about asian oriental type of food ?,how about asian oriental type of food ?,how about asian oriental type of food ?,asian oriental EOS_Z1,name_SLOT serves asian oriental food in the area_SLOT of town . would you like their number ?,9,18,True
594,2,"no thank you . i just need the address and postcode of name_SLOT , please .","no thank you . i just need the address and postcode of name_SLOT , please .","no thank you . i just need the address and postcode of it , please .",asian oriental EOS_Z1 address postcode,name_SLOT is located at address_SLOT and their postcode is postcode_SLOT . is there anything else i can assist you with ?,17,22,True
594,3,"no , thank you , goodbye .","no , thank you , goodbye .","no , thank you , goodbye .",asian oriental EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,8,12,True
586,0,i am looking for an expensive restaurant that serves russian food .,i am looking for an expensive restaurant that serves russian food .,i am looking for an expensive restaurant that serves russian food .,russian expensive EOS_Z1,there is no expensive restaurant that serves russian food can i help you with anything else,13,17,True
586,1,yes do you have an expensive type type type food ?,yes do you have expensive british type food ?,yes do you have that british type food ?,british expensive EOS_Z1,"yes , there are 6 options . does the part of town matter ?",10,15,True
586,2,i do n't care about area .,i do n't care about the part of town .,i do n't care about it .,british expensive EOS_Z1,i could recommend name_SLOT in the area_SLOT.would you like more information ?,8,13,True
586,3,may i have the phone number of name_SLOT ?,may i have the phone number of name_SLOT ?,may i have the phone number of it ?,british expensive EOS_Z1 phone,their phone number is phone_SLOT . is there anything else i can help you with ?,10,17,True
586,4,thank you goodbye .,thank you goodbye .,thank you goodbye .,british expensive EOS_Z1,you 're welcome . goodbye .,5,7,True
560,0,a french restaurant in the centre part of town . please give me address and phone number .,a french restaurant in the centre part of town . please give me address and phone number .,a french restaurant in the centre part of town . please give me address and phone number .,french centre EOS_Z1 address phone,name_SLOT can be reached at phone_SLOT and is at address_SLOT . do you require any additional information ?,19,19,True
560,1,thank you goodbye .,thank you goodbye .,thank you goodbye .,french centre EOS_Z1,goodbye .,5,3,True
650,0,a north part of town,a north part of town restaurant,a north part of town restaurant,north EOS_Z1,do you have a price range preference ? we have several restaurants in the north part of town,7,19,True
650,1,i do not care about the price range but would like somewhere serving indian food in the north part of town .,i do not care about the price range but would like somewhere serving indian food in the north part of town .,i do not care about it but would like somewhere serving indian food in that part of town .,indian north EOS_Z1,there is a fairly pricerange_SLOT indian restaurant named name_SLOT in the north part of town .,20,17,True
650,2,what is the address and phone number of name_SLOT ?,what is the address and phone number of name_SLOT ?,what is the address and phone number of it ?,indian north EOS_Z1 address phone,name_SLOT is located at address_SLOT and its phone number is phone_SLOT . is there anything else i can help you with ?,11,23,True
650,3,"nope , that was all i needed . thank you . bye bye .","nope , that was all i needed . thank you . bye bye .","nope , that was all i needed . thank you . bye bye .",indian north EOS_Z1,thank you .,15,4,True
566,0,"i want to visit an expensive restaurant in the south part of town . i need the address , phone number , and type of food .","i want to visit an expensive restaurant in the south part of town . i need the address , phone number , and type of food .","i want to visit an expensive restaurant in the south part of town . i need the address , phone number , and type of food .",expensive south EOS_Z1 address phone phone,"there are five expensive restaurants available in the south part of the city . food_SLOT , food_SLOT , food_SLOT , and two food_SLOT restaurants are available . what type of food would you like ?",28,36,True
566,1,mexican expensive ITEM_66 in the south part of will be fine . could i have the address and phone please ?,mexican expensive restaurants available in the south part will be fine . could i have the address and phone please ?,mexican expensive <unk> available in that part will be fine . could i have the address and phone please ?,mexican expensive south EOS_Z1 address phone,name_SLOT is a mexican restaurant located in the south part of town in the expensive price range . their phone number is phone_SLOT and their address is address_SLOT .,21,30,True
566,2,thank you . goodbye .,thank you . goodbye .,thank you . goodbye .,mexican expensive south EOS_Z1,goodbye .,6,3,True
618,0,can you tell me there is a moderately priced restaurant serving spanish food anywhere in town ?,can you tell me if there is a moderately priced restaurant serving spanish food anywhere in town ?,can you tell me if there is a moderately priced restaurant serving spanish food anywhere in town ?,spanish moderate EOS_Z1,name_SLOT serves spanish food and is located in the town area_SLOT and is in the moderate price range .,19,20,True
618,1,"what is the address , phone number , and area of name_SLOT ?","what is the address , phone number , and area of name_SLOT ?","what is the address , phone number , and area of it ?",spanish moderate EOS_Z1 address area phone,their address is address_SLOT in the area_SLOT area . their phone number is phone_SLOT . can i help with anything else ?,14,23,True
618,2,"no that is it , thank you","no that is it , thank you","no that is it , thank you",spanish moderate EOS_Z1,thank you for choosing our system . goodbye,8,9,True
618,3,thanks again !,thanks again !,thanks again !,spanish moderate EOS_Z1,goodbye,4,2,True
553,0,i 'm looking for a moderately priced restaurant in the east part of town .,i 'm looking for a moderately priced restaurant in the east part of town .,i 'm looking for a moderately priced restaurant in the east part of town .,moderate east EOS_Z1,"i would recommend you name_SLOT , an food_SLOT place in the east with moderate price range .",16,18,True
553,1,is there any moderately priced restaurant in the east part of food else would recommend the address and type of food for the east with of food for the east with of food for the east with of food for,is there anything else in the east with moderate price range you would recommend ? can i have the address and type of food for it ?,is there anything else in that part with that price range you would recommend ? can i have the address and type of food for it ?,moderate east EOS_Z1 address food,would you prefer a different type of food ?,28,10,True
553,2,yes . what other restaurants in the east part of town price range did ?,yes . what other restaurants in the east with moderate price range did you find ?,yes . what other <unk> in that part with that price range did you find ?,moderate east EOS_Z1,"there are also name_SLOT , which is food_SLOT , and name_SLOT which is food_SLOT .",17,16,True
553,3,can i have the address of the italian restaurant .,can i have the address of name_SLOT .,can i have the address of the italian one .,moderate east EOS_Z1 address,the address of them is address_SLOT,11,7,True
553,4,thank you goodbye,thank you goodbye,thank you goodbye,moderate east EOS_Z1,thank you goodbye .,4,5,True
670,0,can you give me the phone number of a moderately priced restaurant in the north part of town ?,can you give me the phone number of a moderately priced restaurant in the north part of town ?,can you give me the phone number of a moderately priced restaurant in the north part of town ?,moderate north EOS_Z1 phone,the phone number for name_SLOT is phone_SLOT . is there anything else i can help you with ?,20,19,True
670,1,"yes , is there another that that priced one in the north part of town ?","yes , is there another moderately priced restaurant in the north part of town ?","yes , is there another that priced one in that part of town ?",moderate north EOS_Z1,"name_SLOT is a moderately priced restaurant in the north of town , and it serves food_SLOT food . would you like the phone number ?",15,26,True
670,2,"yes , i would like the phone number and postcode of name_SLOT , please .","yes , i would like the phone number and postcode of name_SLOT , please .","yes , i would like the phone number and postcode of it , please .",moderate north EOS_Z1 phone postcode,the phone number is phone_SLOT . and the postcode is postcode_SLOT .,16,13,True
670,3,"thank you , it sounds good . goodbye .","thank you , nirala sounds good . goodbye .","thank you , it sounds good . goodbye .",moderate north EOS_Z1,you 're welcome . bye .,10,7,True
584,0,can you recommend a good restaurant in the north part of town that serves australasian food ?,can you recommend a good restaurant in the north part of town that serves australasian food ?,can you recommend a good restaurant in the north part of town that serves australasian food ?,australasian north EOS_Z1,there are not restaurants matching your request . may i help you find a different restaurant ?,18,18,True
584,1,how about indian food in the north part of town instead ?,how about indian food in the north part of town instead ?,how about indian food in that part of town instead ?,indian north EOS_Z1,there are two indian restaurants in the north part of town . what price range are you looking for ?,12,21,True
584,2,what are the price ranges of the two indian restaurants there the north part of town restaurants there,what are the price ranges of the two indian restaurants in the north part of town ?,what are the price ranges of the two available restaurants there ?,indian north EOS_Z1 pricerange,one of them is pricerange_SLOT and the other is pricerange_SLOT price .,13,13,True
584,3,tell me the address of the moderately priced restaurant in the north .,tell me the address of the moderately priced indian restaurant .,tell me the address of the moderately priced one .,indian moderate north EOS_Z1 address,name_SLOT is located at 7 milton street chesterton .,11,10,True
584,4,what is the phone number of name_SLOT ?,what is the phone number of name_SLOT ?,what is the phone number of it ?,indian north moderate EOS_Z1 phone,the phone number for name_SLOT is phone_SLOT . is there anything else i can help you with ?,9,19,True
584,5,"no thank you , goodbye","no thank you , goodbye","no thank you , goodbye",indian north moderate EOS_Z1,you 're welcome . goodbye .,6,7,True
